Year,113 Cause Name,Cause Name,State,Deaths,Age-adjusted Death Rate
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,353",241.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,782",257.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"10,465",254.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"11,319",279.2
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"11,696",292.2
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"11,808",297.3
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"11,936",303.6
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Kentucky,"12,098",310.9
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,943",213.1
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,665",212.1
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,647",216.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,346",214.1
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,074",213.1
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"9,781",212.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,282",229.4
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,169",229.9
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,347",238.5
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"9,947",234.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,026",241.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,008",256.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"10,852",257.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,540",277.5
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,185",272.4
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,474",282.6
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"11,629",288.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Louisiana,"12,007",302.3
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,907",149.5
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,009",157.3
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,776",147.9
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,807",152.3
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,623",145.9
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,648",149.5
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,628",151.1
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,674",156.4
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,785",164.6
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,852",173
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,815",174.3
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,941",186.5
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"2,948",189.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,106",203
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,170",210.6
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,272",220.7
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,400",233.9
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maine,"3,418",238.7
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,390",164.3
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,481",169.3
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,135",167.8
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,244",172.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,023",174.4
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"10,557",171.2
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"10,915",182.2
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,210",190.8
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,157",195.1
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,314",203
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,268",206.6
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,594",217.9
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"11,346",218.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"12,164",239.8
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"12,008",242.4
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"12,310",253.8
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"12,348",261.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Maryland,"12,080",259.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"11,921",134.8
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,130",138.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"11,817",137.1
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Utah,"3,091",142.4
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,023",141.5
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"11,602",139.1
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"11,765",143.8
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,043",150
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,322",156.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,776",164.1
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,710",166.4
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"12,947",171.7
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"13,280",179
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"13,824",188.9
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"14,634",201.5
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"14,736",205.5
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"15,144",213.5
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"15,314",217.9
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Massachusetts,"15,871",228.5
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"25,304",200.6
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,794",198.9
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,692",200.9
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,156",199.8
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"23,520",197.9
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"23,358",200.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"23,326",204.3
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"23,099",205.5
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,344",220.6
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,149",222.5
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,255",228.1
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"25,128",241.3
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"24,825",242.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"26,010",258
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"26,659",269.6
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"26,896",276.4
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"27,325",285.9
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Michigan,"27,693",292.9
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,825",114.9
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,844",116.6
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,659",116.5
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,714",119.6
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,496",119.2
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,240",117
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,185",119.4
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,238",122.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,367",126.6
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,477",130.7
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,525",134.9
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,926",145.4
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"7,891",146.7
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"8,144",154.1
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"8,602",165.9
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"8,760",172
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"8,885",177.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Minnesota,"9,533",192.4
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,865",233.1
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,969",240.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,538",229.9
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,715",240
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,269",231.3
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,335",240.1
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,542",251.1
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,530",253.8
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"7,997",273.2
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"8,037",278.5
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"8,097",285.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"8,637",306.4
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"8,282",298.8
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"8,683",317.1
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"9,061",332.6
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"9,050",333.5
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"9,256",341.2
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Mississippi,"9,336",347.4
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,579",192.1
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,808",197.9
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,338",194.7
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,095",194.7
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"13,742",193.4
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"13,810",197.4
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"13,840",201.8
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"13,916",206.1
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,644",219.8
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,338",218.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,749",228.8
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"14,974",236.8
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"15,500",248.5
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"16,410",264.9
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"16,708",272.7
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"16,633",273.4
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"17,235",286
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Missouri,"17,974",300.5
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"2,138",154.4
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"2,104",155.8
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,957",147.8
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"2,004",154.3
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,903",151.1
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,921",156.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,849",154.2
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,832",154.3
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,975",170.6
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,870",164.5
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,869",169.4
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,855",172.2
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,838",175.1
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,984",193.3
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,944",192.8
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,970",199
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"1,995",205.7
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Montana,"2,049",214.6
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,322",140.3
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,591",154.5
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,296",143
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,381",147.9
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,307",146.9
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,265",146.9
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,355",154.2
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,277",153.2
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,459",163.2
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,520",168.1
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,445",168
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,640",179.4
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,738",187.2
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"3,954",199.6
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"4,242",215.5
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"4,150",212
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"4,197",217.1
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nebraska,"4,497",235
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"6,457",205.9
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"6,114",200.9
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"5,761",197.2
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"5,434",195.1
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"5,166",192.5
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"5,043",196.3
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,811",197.3
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,687",194.7
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,646",202
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,591",205.6
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"5,013",233.7
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"5,094",246.7
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,693",240
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,599",244
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,421",247.5
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,393",257.8
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,089",255.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,Nevada,"4,231",274.3
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,631",151.1
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,571",149
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,464",147.9
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,434",148.9
2012,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,324",146.1
2011,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,333",151
2010,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,290",152.7
2009,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,268",153.4
2008,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,409",166
2007,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,511",176.9
2006,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,501",181.1
2005,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,530",189.8
2004,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,639",203.4
2003,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,725",216.7
2002,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,776",225
2001,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,835",234.6
2000,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,811",237.3
1999,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Hampshire,"2,751",236.2
2016,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"18,597",164.7
2015,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"18,647",166.7
2014,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"18,319",166.3
2013,"Diseases of heart (I00-I09,I11,I13,I20-I51)",Heart disease,New Jersey,"18,460",170.1
